#G	time_to_stabilize
#G_graz: 0.0578561
#starting from: -7.4087	-8.44122
0.09675	557.876
#starting from: -7.01959	-8.70969
0.09675	432.212
#starting from: -7.86444	-8.24733
0.09675	1010.26
#starting from: -8.01303	-7.63606
0.09675	1462.65
#starting from: -8.95591	-8.89695
0.09675	658.407
#starting from: -7.00317	-7.45588
0.09675	784.07
#starting from: -7.01869	-8.85988
0.09675	1437.52
#starting from: -7.33717	-8.99979
0.09675	432.212
#starting from: -7.33349	-8.50016
0.09675	375.663
#starting from: -8.34224	-7.65592
0.09675	400.796
#starting from: -8.38538	-8.45397
0.09675	1286.72
#starting from: -7.37396	-7.4876
0.09675	683.539
#starting from: -8.35289	-7.25065
0.09675	375.663
#starting from: -8.33487	-8.79175
0.09675	250
#starting from: -8.2678	-8.98877
0.09675	953.716
#starting from: -7.7483	-7.20267
0.09675	652.123
#starting from: -8.92936	-7.36514
0.09675	250
#starting from: -8.8257	-8.96677
0.09675	331.681
#starting from: -7.28202	-8.82442
0.09675	457.345
#starting from: -7.83909	-8.20076
0.09675	350.531
#starting from: -8.46827	-8.83069
0.09675	658.407
#starting from: -7.55686	-7.97682
0.09675	978.849
#starting from: -8.70095	-7.81161
0.09675	331.681
#starting from: -7.54934	-8.95011
0.09675	777.787
#starting from: -8.55037	-8.02948
0.09675	802.92
#starting from: -7.34089	-7.88577
0.09675	859.469
#starting from: -7.77194	-8.38196
0.09675	350.53
#starting from: -8.52252	-8.88858
0.09675	482.477
#starting from: -7.29334	-8.85758
0.09675	325.398
#starting from: -8.69518	-7.88648
0.09675	507.61
#starting from: -7.66357	-7.01064
0.09675	583.008
#starting from: -7.23765	-7.27633
0.09675	356.814
#starting from: -7.21138	-7.00151
0.09675	595.575
#starting from: -7.38674	-7.98827
0.09675	325.398
#starting from: -7.90208	-8.84593
0.09675	350.531
#starting from: -8.73133	-7.5473
0.09675	884.601
#starting from: -7.0681	-7.84567
0.09675	595.575
#starting from: -7.85732	-7.36719
0.09675	451.062
#starting from: -8.18222	-8.50073
0.09675	451.061
#starting from: -8.80348	-7.96905
0.09675	407.079
#starting from: -7.29824	-8.92331
0.09675	507.61
#starting from: -7.66833	-7.01365
0.09675	928.584
#starting from: -8.85921	-7.22819
0.09675	532.743
#starting from: -7.19501	-8.93788
0.09675	1186.19
#starting from: -7.04824	-7.58256
0.09675	758.937
#starting from: -7.7137	-7.93211
0.09675	727.522
#starting from: -7.33368	-7.9135
0.09675	482.477
#starting from: -7.30475	-8.96899
0.09675	532.743
#starting from: -8.01469	-7.45153
0.09675	551.592
#starting from: -8.03846	-8.74094
0.09675	746.371
#starting from: -7.91732	-7.14629
0.09675	469.911
#starting from: -8.28713	-7.97408
0.09675	432.212
#starting from: -8.05798	-7.81236
0.09675	583.008
#starting from: -7.75446	-8.64924
0.09675	400.796
#starting from: -8.55111	-7.65856
0.09675	231.15
#starting from: -8.97278	-8.84329
0.09675	752.654
#starting from: -8.7023	-8.4731
0.09675	1161.06
#starting from: -7.91953	-7.88714
0.09675	683.539
#starting from: -7.83197	-7.75918
0.09675	1261.59
#starting from: -7.71407	-7.78706
0.09675	331.681
#starting from: -8.00473	-7.64937
0.09675	809.203
#starting from: -7.59203	-7.93494
0.09675	677.256
#starting from: -8.37912	-8.92761
0.09675	1431.24
#starting from: -8.88346	-8.47788
0.09675	1179.91
#starting from: -8.58827	-7.86119
0.09675	532.743
#starting from: -7.31059	-8.6766
0.09675	551.592
#starting from: -8.69171	-7.50706
0.09675	752.654
#starting from: -8.49101	-7.99944
0.09675	256.283
#starting from: -7.74217	-7.99195
0.09675	1029.11
#starting from: -8.98988	-7.6325
0.09675	551.593
#starting from: -7.80341	-7.26695
0.09675	551.592
#starting from: -7.14264	-8.23237
0.09675	934.867
#starting from: -7.60378	-8.33275
0.09675	1085.66
#starting from: -7.06723	-7.44134
0.09675	375.663
#starting from: -8.17671	-8.94453
0.09675	557.876
#starting from: -7.31597	-7.43367
0.09675	532.743
#starting from: -7.20907	-8.94756
0.09675	677.256
#starting from: -8.51984	-8.15677
0.09675	375.663
#starting from: -8.80478	-8.27255
0.09675	2310.88
#starting from: -8.98199	-8.25431
0.09675	425.929
#starting from: -7.32523	-7.85348
0.09675	425.929
#starting from: -8.89864	-7.14122
0.09675	224.867
#starting from: -8.8903	-7.58159
0.09675	526.46
#starting from: -8.76662	-8.67995
0.09675	526.46
#starting from: -8.63512	-7.78933
0.09675	595.575
#starting from: -7.92576	-7.22404
0.09675	400.796
#starting from: -8.71916	-8.78826
0.09675	1205.04
#starting from: -8.94423	-8.79634
0.09675	432.212
#starting from: -8.13056	-7.57593
0.09675	400.796
#starting from: -8.75869	-7.21293
0.09675	595.575
#starting from: -7.79276	-7.46607
0.09675	683.539
#starting from: -8.48871	-7.11436
0.09675	758.938
#starting from: -7.98267	-8.01521
0.09675	281.415
#starting from: -7.59001	-8.2888
0.09675	1098.23
#starting from: -7.41186	-7.90579
0.09675	595.575
#starting from: -7.1805	-8.4215
0.09675	557.876
#starting from: -7.86459	-7.47403
0.09675	501.327
#starting from: -7.75403	-7.1198
0.09675	407.079
#starting from: -7.46879	-8.70338
0.09675	1010.26
#starting from: -7.38736	-8.62916
0.09675	1098.23
#starting from: -7.27715	-8.11221
0.09675	953.716
#starting from: -8.54242	-7.54899
0.09675	532.743
#starting from: -7.38151	-7.30962
0.09675	1104.51
#starting from: -8.31925	-8.02147
0.09675	1085.66
#starting from: -7.49812	-8.583
0.09675	425.929
#starting from: -8.81935	-7.406
0.09675	281.416
#starting from: -8.1526	-7.881
0.09675	457.345
#starting from: -7.2927	-8.46271
0.09675	451.061
#starting from: -8.31662	-7.7915
0.09675	583.008
#starting from: -7.92272	-8.18396
0.09675	256.283
#starting from: -8.45472	-7.29462
0.09675	576.725
#starting from: -8.46557	-7.45655
0.09675	469.911
#starting from: -8.18236	-8.16817
0.09675	784.07
#starting from: -8.0742	-7.82427
0.09675	557.876
#starting from: -7.74025	-8.37612
0.09675	551.592
#starting from: -7.75505	-7.36426
0.09675	432.212
#starting from: -7.77469	-8.30663
0.09675	482.477
#starting from: -8.0137	-7.3888
0.09675	677.256
#starting from: -7.78414	-7.25858
0.09675	633.274
#starting from: -7.66828	-8.50179
0.09675	482.477
#starting from: -7.41089	-8.64467
0.09675	777.787
#starting from: -8.57313	-7.89066
0.09675	206.017
#starting from: -7.79569	-8.42816
0.09675	432.212
#starting from: -7.69877	-8.42188
0.09675	469.911
#starting from: -8.74855	-7.10487
0.09675	306.548
#starting from: -7.84078	-7.91694
0.09675	526.46
#starting from: -7.72472	-7.21129
0.09675	381.947
#starting from: -8.52259	-7.16815
0.09675	928.584
#starting from: -8.52595	-7.94985
0.09675	482.477
#starting from: -7.55823	-8.25102
0.09675	1085.66
#starting from: -7.05836	-7.44584
0.09675	432.212
#starting from: -7.28359	-8.8143
0.09675	985.132
#starting from: -7.61076	-8.52852
0.09675	224.867
#starting from: -8.98924	-7.36871
0.09675	1098.23
#starting from: -7.63024	-7.61337
0.09675	595.575
#starting from: -7.67715	-7.62868
0.09675	683.539
#starting from: -7.14515	-7.77829
0.09675	601.858
#starting from: -8.60463	-8.78372
0.09675	482.477
#starting from: -7.11612	-7.8727
0.09675	595.575
#starting from: -7.05315	-8.4261
0.09675	250
#starting from: -8.92489	-7.81143
0.09675	859.468
#starting from: -7.06796	-7.37707
0.09675	532.743
#starting from: -7.20028	-7.71653
0.09675	432.212
#starting from: -7.55668	-8.40219
0.09675	985.132
#starting from: -8.18734	-7.53763
0.09675	425.929
#starting from: -8.99243	-7.99235
0.09675	1588.32
#starting from: -7.4282	-8.26848
0.09675	1261.59
#starting from: -7.07874	-8.73593
0.09675	231.15
#starting from: -8.57332	-7.00975
0.09675	350.531
#starting from: -8.43386	-8.58411
0.09675	878.318
#starting from: -8.7255	-7.97514
0.09675	928.584
#starting from: -8.24469	-8.88116
0.09675	1582.03
#starting from: -7.3613	-7.73213
0.09675	1035.4
#starting from: -7.81149	-7.95986
0.09675	199.734
#starting from: -8.15272	-8.87047
0.09675	224.867
#starting from: -8.3421	-8.58241
0.09675	576.725
#starting from: -8.75857	-8.729
0.09675	557.876
#starting from: -7.72721	-7.70463
0.09675	495.044
#starting from: -8.00061	-8.5047
0.09675	300.265
#starting from: -8.68509	-8.11191
0.09675	224.867
#starting from: -8.39881	-8.76003
0.09675	407.079
#starting from: -8.43365	-7.0258
0.09675	583.008
#starting from: -8.95354	-8.91091
0.09675	256.283
#starting from: -7.86597	-7.82552
0.09675	777.787
#starting from: -8.58037	-7.86637
0.09675	206.017
#starting from: -7.73042	-8.54377
0.09675	633.274
#starting from: -7.41085	-8.62242
0.09675	532.743
#starting from: -7.17653	-7.59493
0.09675	551.592
#starting from: -8.82443	-7.08981
0.09675	425.929
#starting from: -7.24957	-7.95938
0.09675	626.991
#starting from: -8.85266	-7.94075
0.09675	702.389
#starting from: -8.05476	-8.64218
0.09675	595.575
#starting from: -7.00173	-8.50127
0.09675	708.672
#starting from: -8.57008	-7.11527
0.09675	425.929
#starting from: -8.06585	-8.45363
0.09675	1437.52
#starting from: -8.19029	-7.04829
0.09675	658.407
#starting from: -7.93269	-7.33144
0.09675	595.575
#starting from: -7.29167	-8.24218
0.09675	482.477
#starting from: -7.13632	-7.83582
0.09675	375.663
#starting from: -8.41309	-8.163
0.09675	878.318
#starting from: -8.45748	-8.47734
0.09675	381.946
#starting from: -7.02256	-7.5437
0.09675	1079.38
#starting from: -8.11862	-8.13171
0.09675	476.194
#starting from: -7.64048	-7.45431
0.09675	476.194
#starting from: -8.18711	-8.69342
0.09675	476.194
#starting from: -8.9202	-7.18181
0.09675	1179.91
#starting from: -8.48172	-7.95548
0.09675	878.318
#starting from: -7.65099	-7.30393
0.09675	356.814
#starting from: -7.75692	-8.1708
0.09675	683.539
#starting from: -7.4858	-7.46271
0.09675	469.911
#starting from: -8.47624	-7.64638
0.09675	1582.03
#starting from: -7.28744	-7.8381
0.09675	576.725
#starting from: -8.30003	-8.58509
0.09675	1186.19
#starting from: -7.29516	-7.22017
0.09675	381.946
#starting from: -7.73676	-8.14799
0.09675	1431.24
#starting from: -7.15304	-8.1231
0.09675	507.61
#starting from: -7.85175	-8.08995
0.09675	407.079
#starting from: -7.06257	-7.72509
0.09675	407.079
#starting from: -7.37469	-8.80542
0.09675	733.805
#starting from: -7.91342	-7.44319
0.09675	1079.38
#starting from: -8.5931	-8.5931
0.09675	407.079
#starting from: -7.60156	-8.13302
0.09675	256.283
#starting from: -7.80858	-8.44898
0.09675	206.017
#starting from: -8.55828	-7.00533
0.09675	300.265
#starting from: -8.47363	-7.85615
0.09675	1110.8
#starting from: -8.38827	-7.24422
0.09675	953.716
#starting from: -7.72017	-8.97905
0.09675	526.46
#starting from: -8.35881	-8.48035
0.09675	1085.66
#starting from: -7.25483	-7.1626
0.09675	300.265
#starting from: -8.45654	-7.98504
0.09675	583.008
#starting from: -7.36221	-7.0837
0.09675	1010.26
#starting from: -8.18583	-7.93593
0.09675	224.867
#starting from: -8.78518	-7.77493
0.09675	507.61
#starting from: -8.18432	-7.39531
0.09675	702.389
#starting from: -8.95145	-8.84043
0.09675	482.477
#starting from: -7.72165	-8.0792
0.09675	224.867
#starting from: -8.93136	-7.46349
0.09675	784.07
#starting from: -7.61937	-7.98211
0.09675	224.867
#starting from: -8.57577	-7.64917
0.09675	978.849
#starting from: -8.30543	-8.53226
0.09675	758.938
#starting from: -7.22174	-7.45548
0.09675	545.309
#starting from: -7.99927	-7.00785
0.09675	1607.17
#starting from: -8.36942	-8.85879
0.09675	425.929
#starting from: -8.96212	-7.99866
0.09675	1538.05
#starting from: -7.01204	-7.18873
0.09675	570.442
#starting from: -8.61583	-7.332
0.09675	683.539
#starting from: -7.02824	-8.09184
0.09675	702.389
#starting from: -7.58821	-7.44608
0.09675	551.592
#starting from: -8.05006	-8.92894
0.09675	476.194
#starting from: -7.97328	-8.44712
0.09675	532.743
#starting from: -7.87027	-7.67988
0.09675	683.539
#starting from: -7.54605	-7.20289
0.09675	658.407
#starting from: -7.01815	-8.73854
0.09675	432.212
#starting from: -7.54156	-7.05585
0.09675	551.592
#starting from: -8.34309	-8.17244
0.09675	601.858
#starting from: -8.64331	-7.89302
0.09675	683.539
#starting from: -7.5407	-7.36457
0.09675	557.876
#starting from: -7.50674	-8.06245
0.09675	777.787
#starting from: -7.00065	-8.38908
0.09675	407.079
#starting from: -7.53437	-8.24477
0.09675	407.079
#starting from: -7.88752	-8.04481
0.09675	469.911
#starting from: -8.38693	-7.85024
0.09675	777.787
#starting from: -8.95186	-8.84469
0.09675	281.415
#starting from: -7.72918	-8.00341
0.09675	224.867
#starting from: -8.74767	-8.1377
0.09675	532.743
#starting from: -8.00343	-7.543
0.09675	683.539
#starting from: -7.39739	-8.97685
0.09675	2442.83
#starting from: -7.41957	-8.96095
0.09675	224.867
#starting from: -8.71491	-7.9309
0.09675	683.539
#starting from: -7.00945	-8.1031
0.09675	733.805
#starting from: -7.80813	-7.6049
0.09675	1431.24
#starting from: -8.62282	-7.73126
0.09675	1079.38
#starting from: -8.29533	-8.897
0.09675	583.008
#starting from: -8.25896	-7.19284
0.09675	551.592
#starting from: -7.59842	-7.85481
0.09675	777.787
#starting from: -8.30866	-8.86389
0.09675	777.787
#starting from: -7.94354	-7.01438
0.09675	595.575
#starting from: -7.4017	-8.03627
0.09675	482.477
#starting from: -7.67073	-8.01044
0.09675	400.796
#starting from: -8.89732	-7.6327
0.09675	608.141
#starting from: -7.83333	-8.49022
0.09675	482.477
#starting from: -7.03633	-7.96572
0.09675	595.575
#starting from: -7.45023	-7.9216
0.09675	1230.18
#starting from: -8.64625	-7.18246
0.09675	507.61
#starting from: -7.41703	-8.94347
0.09675	501.327
#starting from: -8.22313	-7.95584
0.09675	1261.59
#starting from: -7.30846	-7.28168
0.09675	551.593
#starting from: -7.57399	-7.51785
0.09675	878.318
#starting from: -8.97551	-7.4808
0.09675	733.805
#starting from: -7.89976	-7.46476
0.09675	608.141
#starting from: -7.62628	-8.1483
0.09675	583.008
#starting from: -7.05986	-7.23523
0.09675	802.92
#starting from: -7.90401	-7.04277
0.09675	557.876
#starting from: -8.46522	-7.02175
0.09675	482.477
#starting from: -7.59243	-7.31118
0.09675	2260.62
#starting from: -8.99313	-7.20134
0.09675	752.654
#starting from: -8.26328	-7.83015
0.09675	878.318
#starting from: -7.65647	-7.26846
0.09675	1280.44
#starting from: -8.48536	-8.09373
0.09675	224.867
#starting from: -8.87864	-7.60425
0.09675	1205.04
#starting from: -8.95842	-7.73648
0.09475	545.304
#starting from: -8.12755	-7.58557
0.09475	752.65
#starting from: -8.94772	-7.24718
0.09475	1261.59
#starting from: -7.87067	-7.19685
0.09475	375.659
#starting from: -8.53449	-7.8141
0.09475	1104.51
#starting from: -8.49715	-8.06358
0.09475	828.048
#starting from: -7.97885	-8.99026
0.09475	1864.77
#starting from: -7.73058	-7.12509
0.09475	859.464
#starting from: -7.01858	-8.57031
0.09475	601.853
#starting from: -8.4576	-7.08624
0.09475	626.986
#starting from: -8.55833	-8.80129
0.09475	1104.51
#starting from: -7.03677	-7.68287
0.09475	626.986
#starting from: -8.48019	-7.45464
0.09475	381.942
#starting from: -7.53513	-8.3832
0.09475	828.048
#starting from: -8.99596	-7.40226
0.09475	457.34
#starting from: -8.86794	-8.58557
0.09475	683.535
#starting from: -7.51554	-7.54754
0.09475	325.393
#starting from: -8.22126	-8.15691
0.09475	1789.37
#starting from: -7.69703	-7.27455
0.09475	570.437
#starting from: -7.38649	-7.5227
0.09475	1676.28
#starting from: -7.86237	-8.01536
0.09475	796.632
#starting from: -8.39228	-7.05106
0.09475	853.181
#starting from: -7.44066	-8.8851
0.09475	300.26
#starting from: -8.72408	-7.03864
0.09475	903.446
#starting from: -8.31866	-8.32299
0.09475	507.605
#starting from: -7.07025	-7.33688
0.09475	696.101
#starting from: -7.6324	-8.41247
0.09475	1531.76
#starting from: -8.69861	-7.75572
0.09475	526.455
#starting from: -8.80025	-7.97109
0.09475	903.446
#starting from: -7.07814	-7.41548
0.09475	1713.98
#starting from: -7.64751	-8.12637
0.09475	249.995
#starting from: -7.75059	-8.51209
0.09475	249.995
#starting from: -7.94157	-8.17219
0.09475	1500.35
#starting from: -7.62631	-8.46863
0.09475	1506.63
#starting from: -8.06379	-8.02275
0.09475	1035.39
#starting from: -8.87013	-8.53539
0.09475	325.393
#starting from: -8.89643	-7.57762
0.09475	1512.91
#starting from: -7.76738	-7.04372
0.09475	224.862
#starting from: -8.38528	-7.7626
0.09475	281.411
#starting from: -7.79633	-7.91812
0.09475	476.189
#starting from: -8.67314	-8.20725
0.09475	570.437
#starting from: -7.58094	-7.20986
0.09475	4453.45
#starting from: -8.97359	-8.27475
0.09475	432.207
#starting from: -7.41814	-8.48683
0.09475	400.791
#starting from: -8.51329	-7.1045
0.09475	1129.64
#starting from: -8.57005	-7.61919
0.09475	249.995
#starting from: -8.44236	-7.90335
0.09475	796.632
#starting from: -7.32385	-8.90478
0.09475	752.65
#starting from: -7.29249	-8.80028
0.09475	1814.51
#starting from: -8.02254	-7.52228
0.09475	1186.19
#starting from: -7.96295	-7.36474
0.09475	802.915
#starting from: -7.28244	-8.86113
0.09475	1073.09
#starting from: -7.15508	-7.64412
0.09475	2310.88
#starting from: -7.19648	-7.40508
0.09475	1305.57
#starting from: -8.54128	-7.98721
0.09475	501.322
#starting from: -8.2443	-7.49231
0.09475	1305.57
#starting from: -7.85939	-8.57819
0.09475	275.128
#starting from: -8.51997	-8.81418
0.09475	570.437
#starting from: -7.10478	-7.66775
0.09475	1073.09
#starting from: -7.60682	-7.09879
0.09475	1073.09
#starting from: -7.43439	-7.20331
0.09475	375.658
#starting from: -8.77886	-8.00311
0.09475	677.251
#starting from: -7.4975	-8.84926
0.09475	1255.3
#starting from: -8.26068	-7.18221
0.09475	658.402
#starting from: -7.05286	-8.28129
0.09475	300.26
#starting from: -8.14627	-8.47256
0.09475	2310.88
#starting from: -8.17589	-8.76216
0.09475	658.402
#starting from: -8.8752	-8.5884
0.09475	1073.09
#starting from: -7.47853	-7.23853
0.09475	501.322
#starting from: -8.87133	-7.81299
0.09475	482.473
#starting from: -7.06448	-7.31667
0.09475	1500.35
#starting from: -8.23423	-7.42021
0.09475	1657.43
#starting from: -7.94086	-8.00747
0.09475	884.596
#starting from: -8.75685	-8.7478
0.09475	551.588
#starting from: -8.69231	-7.5354
0.09475	796.632
#starting from: -7.66371	-8.44745
0.09475	576.72
#starting from: -8.54053	-8.56457
0.09475	1374.68
#starting from: -8.00344	-7.84539
0.09475	626.986
#starting from: -8.54528	-7.35844
0.09475	507.605
#starting from: -7.82802	-7.06337
0.09475	1814.51
#starting from: -7.54735	-7.73208
0.09475	626.986
#starting from: -8.61396	-7.28576
0.09475	300.26
#starting from: -8.40301	-8.86961
0.09475	325.393
#starting from: -8.05422	-8.90051
0.09475	608.136
#starting from: -7.56083	-7.86764
0.09475	733.8
#starting from: -7.90135	-7.33389
0.09475	1073.09
#starting from: -7.04117	-8.01881
0.09475	300.26
#starting from: -8.54918	-7.07917
0.09475	400.791
#starting from: -8.88978	-8.9885
0.09475	4271.23
#starting from: -8.02767	-7.70148
0.09475	300.26
#starting from: -8.66969	-7.67357
0.09475	350.526
#starting from: -8.70878	-7.26262
